gene_id	gene_name	gene_type	trimmed_mean_expression	median_expression	
ENSG00000243864.1	RPS3AP50	processed_pseudogene	0.06001951	0.0
ENSG00000243870.3	RN7SL236P	misc_RNA	0.9836779	0.50675
ENSG00000243871.3	RN7SL487P	misc_RNA	3.8517876	2.98975
ENSG00000243872.3	RN7SL464P	misc_RNA	2.8827052	0.0
ENSG00000243873.1	HMGB1P36	processed_pseudogene	0.018039014	0.0
ENSG00000243877.1	HMGB1P38	processed_pseudogene	0.0072318227	0.0
ENSG00000243883.3	RN7SL419P	misc_RNA	0.527487	0.25225002
ENSG00000243885.1	AC108751.4	lncRNA	0.008002659	0.0
ENSG00000243886.1	AC117440.1	processed_pseudogene	0.026957633	0.0
ENSG00000243888.1	AL355140.1	lncRNA	0.0	0.0
ENSG00000243889.1	TRBV8-1	TR_V_pseudogene	0.12285242	0.0
ENSG00000243894.1	RPS3AP16	processed_pseudogene	0.24203655	0.1701
ENSG00000243896.4	OR2A7	protein_coding	0.42800972	0.20914999
ENSG00000243900.3	RN7SL320P	misc_RNA	0.0	0.0
ENSG00000243902.6	ELFN2	lncRNA	0.07150394	0.0
ENSG00000243903.1	AC138057.1	lncRNA	0.002270148	0.0
ENSG00000243904.1	RPSAP5	processed_pseudogene	1.2189827	0.8128
ENSG00000243905.3	RN7SL679P	misc_RNA	2.1030989	0.291
ENSG00000243910.8	TUBA4B	protein_coding	1.0951796	0.59675
ENSG00000243911.3	RN7SL430P	misc_RNA	6.9207215	4.1805
ENSG00000243914.1	RPL5P14	processed_pseudogene	0.19231744	0.0982
ENSG00000243915.1	THAP12P2	processed_pseudogene	0.13472363	0.0473
ENSG00000243916.1	AC092183.1	processed_pseudogene	0.11106157	0.076299995
ENSG00000243918.1	EIF4BP8	processed_pseudogene	0.32342762	0.2388
ENSG00000243920.2	RPS26P24	processed_pseudogene	0.0039098524	0.0
ENSG00000243925.1	RPS24P18	processed_pseudogene	0.1209804	0.0
ENSG00000243926.2	TIPARP-AS1	lncRNA	2.5037153	2.1715999
ENSG00000243927.6	MRPS6	protein_coding	9.378721	7.9747
ENSG00000243929.1	AC104784.1	processed_pseudogene	0.028025225	0.0
ENSG00000243930.1	RPS12P21	processed_pseudogene	0.0	0.0
ENSG00000243939.1	AC090142.2	processed_pseudogene	0.016932612	0.0
ENSG00000243943.10	ZNF512	protein_coding	15.742605	12.42795
ENSG00000243944.5	AC117386.2	lncRNA	0.047128867	0.0
ENSG00000243945.1	AC078918.1	processed_pseudogene	0.012528375	0.0
ENSG00000243951.1	RN7SL308P	misc_RNA	0.9183874	0.27920002
ENSG00000243953.1	AC073359.1	lncRNA	0.123244025	0.0
ENSG00000243954.3	RN7SL743P	misc_RNA	5.975365	3.6873
ENSG00000243955.6	GSTA1	protein_coding	0.011084631	0.0
ENSG00000243957.3	RN7SL647P	misc_RNA	0.0019050246	0.0
ENSG00000243959.3	RN7SL684P	misc_RNA	2.624985	1.714
ENSG00000243960.1	AL390195.1	lncRNA	4.6533847	3.60455
ENSG00000243961.2	PARAL1	lncRNA	0.0	0.0
ENSG00000243964.1	RPL23AP65	processed_pseudogene	13.411607	7.11165
ENSG00000243967.4	NBPF5P	transcribed_unprocessed_pseudogene	0.02220128	0.0
ENSG00000243968.2	RN7SL402P	misc_RNA	9.401673	4.09285
ENSG00000243969.1	AC073359.2	lncRNA	0.09687941	0.0
ENSG00000243970.3	PPIEL	transcribed_unprocessed_pseudogene	5.9865656	4.6845503
ENSG00000243974.1	VTI1BP1	processed_pseudogene	0.3433645	0.22405
ENSG00000243976.2	RN7SL523P	misc_RNA	0.7235455	0.25300002
ENSG00000243977.1	H3P13	processed_pseudogene	0.51849234	0.42895
ENSG00000243978.8	RTL9	protein_coding	0.11682472	0.0306
ENSG00000243979.2	AC087752.1	processed_pseudogene	2.9037774	2.0577
ENSG00000243980.3	RN7SL702P	misc_RNA	0.16301645	0.0
ENSG00000243981.4	AC064862.6	transcribed_processed_pseudogene	0.0035421674	0.0
ENSG00000243986.2	ENO1P3	processed_pseudogene	0.38681638	0.0709
ENSG00000243988.1	RPS24P17	processed_pseudogene	1.5297735	0.9683
ENSG00000243989.9	ACY1	protein_coding	0.15525608	0.12145
ENSG00000243991.3	RN7SL447P	misc_RNA	0.74040323	0.0
ENSG00000243995.3	AL035660.2	transcribed_unprocessed_pseudogene	0.016765518	0.0
ENSG00000244000.1	AC006366.1	processed_pseudogene	0.0	0.0
ENSG00000244002.1	RPSAP39	processed_pseudogene	0.2349799	0.1443
ENSG00000244003.3	RN7SL143P	misc_RNA	1.9680872	0.26
ENSG00000244004.1	RPS3AP19	processed_pseudogene	1.0358632	0.3684
ENSG00000244005.13	NFS1	protein_coding	6.189366	5.82255
ENSG00000244006.3	RN7SL799P	misc_RNA	0.5041381	0.0
ENSG00000244009.1	B3GAT3P1	processed_pseudogene	0.61655885	0.35794997
ENSG00000244018.1	RPL35P6	processed_pseudogene	0.34609586	0.0
ENSG00000244019.1	RPS2P24	processed_pseudogene	0.2776131	0.215
ENSG00000244020.3	MT1HL1	protein_coding	0.027528081	0.0
ENSG00000244021.4	AC093591.1	processed_pseudogene	1.4092857	0.9434
ENSG00000244024.1	LARP7P4	processed_pseudogene	0.0011449261	0.0
ENSG00000244025.5	KRTAP19-3	protein_coding	0.0	0.0
ENSG00000244026.6	FAM86DP	transcribed_unprocessed_pseudogene	5.7716846	4.9617
ENSG00000244031.3	RPS3AP17	processed_pseudogene	0.003661281	0.0
ENSG00000244033.3	RN7SL228P	misc_RNA	0.04617074	0.0
ENSG00000244034.3	RN7SL424P	misc_RNA	0.14492698	0.0
ENSG00000244036.3	AC073320.1	lncRNA	1.0391622	0.8213
ENSG00000244038.11	DDOST	protein_coding	230.92523	218.54105
ENSG00000244039.1	AC008040.2	processed_pseudogene	0.05797212	0.0
ENSG00000244040.7	IL12A-AS1	lncRNA	1.5650468	0.12355
ENSG00000244041.7	LINC01011	lncRNA	1.8973206	1.56755
ENSG00000244043.1	RPS27P27	processed_pseudogene	0.21240276	0.0
ENSG00000244044.3	RN7SL735P	misc_RNA	4.9819555	1.9424
ENSG00000244045.13	TMEM199	protein_coding	4.8533163	4.4025497
ENSG00000244048.1	RPS18P6	processed_pseudogene	0.18029547	0.0
ENSG00000244050.2	DEFB109F	transcribed_unprocessed_pseudogene	0.08358719	0.0
ENSG00000244052.1	RPL5P24	processed_pseudogene	1.7504865	1.26775
ENSG00000244053.1	RPL13AP2	processed_pseudogene	1.3111503	0.8487
ENSG00000244055.2	AC007566.1	lncRNA	2.1795166	1.76335
ENSG00000244056.3	RN7SL417P	misc_RNA	0.6778087	0.33754998
ENSG00000244057.4	LCE3C	protein_coding	0.00032876848	0.0
ENSG00000244060.2	RPS2P41	processed_pseudogene	6.0843797	4.2019997
ENSG00000244061.1	AC093278.1	processed_pseudogene	0.32537574	0.18515
ENSG00000244062.1	AC080128.1	processed_pseudogene	0.04776286	0.0
ENSG00000244063.1	AC104653.2	lncRNA	1.2499769	0.82615
ENSG00000244065.1	MARK2P17	processed_pseudogene	2.013836	0.8052
ENSG00000244066.3	RN7SL148P	misc_RNA	0.03681724	0.0
ENSG00000244067.3	GSTA2	protein_coding	0.0091969455	0.0
ENSG00000244071.1	RPL9P33	processed_pseudogene	4.3122797	1.48035
ENSG00000244073.1	RPS4XP6	processed_pseudogene	7.4970317	5.6399
ENSG00000244076.1	AC026410.2	processed_pseudogene	1.5311782	1.0141499
ENSG00000244080.3	RN7SL833P	misc_RNA	3.8067455	2.63805
ENSG00000244081.1	AL591379.2	unprocessed_pseudogene	0.00026522166	0.0
ENSG00000244083.1	AC021205.2	processed_pseudogene	0.00926591	0.0
ENSG00000244086.1	AC110749.1	processed_pseudogene	5.0520253	3.1008
ENSG00000244088.1	RPL23AP44	processed_pseudogene	0.10848622	0.0
ENSG00000244089.1	HMGB1P30	processed_pseudogene	1.1615834	0.1236
ENSG00000244091.1	RN7SL483P	misc_RNA	3.1364086	0.3608
ENSG00000244094.2	SPRR2F	protein_coding	0.0361865	0.0
ENSG00000244097.1	RPS4XP17	processed_pseudogene	3.29332	2.9987001
ENSG00000244099.1	RPS23P3	processed_pseudogene	0.01804522	0.0
ENSG00000244101.1	HMGN1P10	processed_pseudogene	2.6682978	1.69555
ENSG00000244104.3	RN7SL659P	misc_RNA	0.06212334	0.0
ENSG00000244107.3	RN7SL250P	misc_RNA	0.07598583	0.0
ENSG00000244112.3	RN7SL508P	misc_RNA	6.8755937	0.23905
ENSG00000244113.1	AC079193.1	processed_pseudogene	0.22049567	0.112100005
ENSG00000244115.1	DNAJC25-GNG10	protein_coding	0.002796847	0.0
ENSG00000244116.3	IGKV2-28	IG_V_gene	0.64958125	0.25425
ENSG00000244119.1	PDCL3P4	processed_pseudogene	3.836255	2.6430001
ENSG00000244122.2	UGT1A7	protein_coding	0.006382266	0.0
ENSG00000244124.1	ATP1B3-AS1	lncRNA	21.254644	14.81495
ENSG00000244125.1	AC078882.1	lncRNA	0.008521281	0.0
ENSG00000244128.7	LINC01322	lncRNA	0.0033169456	0.0
ENSG00000244130.1	UBE2Q2P9	processed_pseudogene	0.3148483	0.0
ENSG00000244131.2	RPSAP51	processed_pseudogene	1.036262	0.61205
ENSG00000244134.1	RPS12P20	processed_pseudogene	20.126656	13.2234
ENSG00000244137.1	AL512328.1	lncRNA	0.0074050245	0.0
ENSG00000244139.3	RN7SL397P	misc_RNA	1.4441882	0.23715
ENSG00000244142.1	ATP6V0CP2	processed_pseudogene	0.20420158	0.0
ENSG00000244144.1	AC128688.1	processed_pseudogene	0.11990147	0.0
ENSG00000244146.1	AC106872.3	processed_pseudogene	0.23373507	0.0
ENSG00000244151.1	AC010973.2	lncRNA	0.64142853	0.50255
ENSG00000244153.1	WWP1P1	processed_pseudogene	0.13095054	0.10035
ENSG00000244155.1	CYP4F34P	unprocessed_pseudogene	0.05105537	0.0
ENSG00000244157.1	EIF4E2P2	processed_pseudogene	0.14712748	0.052950002
ENSG00000244158.1	CALHM6-AS1	lncRNA	0.21667105	0.109950006
ENSG00000244159.1	RPS27AP13	processed_pseudogene	0.08763607	0.0
ENSG00000244161.1	FLNB-AS1	lncRNA	3.5136752	1.86035
ENSG00000244165.2	P2RY11	protein_coding	9.72078	8.4848995
ENSG00000244167.1	AC005532.2	processed_pseudogene	0.35694584	0.08595
ENSG00000244169.3	RN7SL120P	misc_RNA	0.109786496	0.0
ENSG00000244171.4	PBX2P1	processed_pseudogene	3.0178988	2.02595
ENSG00000244176.1	AP003733.1	processed_pseudogene	0.106911235	0.0
ENSG00000244183.1	PPIAP71	processed_pseudogene	0.8302772	0.29115
ENSG00000244184.1	AC091153.3	lncRNA	0.39657643	0.29909998
ENSG00000244187.8	TMEM141	protein_coding	6.869691	6.5136
ENSG00000244192.1	AC113367.1	processed_pseudogene	1.1994104	0.8656
ENSG00000244193.1	AC008040.3	transcribed_processed_pseudogene	0.0	0.0
ENSG00000244194.3	RN7SL218P	misc_RNA	2.4811141	0.14379999
ENSG00000244196.1	PPIAP15	processed_pseudogene	0.061908472	0.0
ENSG00000244197.3	RN7SL766P	misc_RNA	0.032710347	0.0
ENSG00000244198.7	ARHGEF35-AS1	lncRNA	0.3038657	0.17735
ENSG00000244199.1	EIF4EP3	processed_pseudogene	0.0931865	0.0
ENSG00000244203.2	FOXP1-AS1	lncRNA	16.398296	10.378
ENSG00000244213.1	ZFAND6P1	processed_pseudogene	0.0	0.0
ENSG00000244215.2	LINC02016	lncRNA	0.007270837	0.0
ENSG00000244217.1	RPS4XP10	processed_pseudogene	0.19319586	0.0933
ENSG00000244218.3	RN7SL81P	misc_RNA	10.405424	8.3489
ENSG00000244219.7	TMEM225B	protein_coding	0.52323276	0.37395
ENSG00000244222.2	OR7E121P	unprocessed_pseudogene	0.035360985	0.0
ENSG00000244226.1	ILF2P1	processed_pseudogene	0.19804275	0.11015
ENSG00000244227.7	LRRC77P	transcribed_unitary_pseudogene	0.105326995	0.018849999
ENSG00000244229.1	RPL26P35	processed_pseudogene	6.8394194	5.2779503
ENSG00000244230.3	RN7SL151P	misc_RNA	18.161314	4.76225
ENSG00000244231.1	CSPG4P2Y	lncRNA	0.0	0.0
ENSG00000244232.3	RN7SL698P	misc_RNA	17.499655	10.7425995
ENSG00000244234.3	GMCL2	protein_coding	0.19571705	0.12685001
ENSG00000244235.2	AC103724.1	processed_pseudogene	0.020358523	0.0
ENSG00000244236.3	RN7SL604P	misc_RNA	3.192877	1.8587999
ENSG00000244237.1	AL133445.1	processed_pseudogene	0.06815793	0.0
ENSG00000244239.1	AC007009.1	lncRNA	0.0	0.0
ENSG00000244242.2	IFITM10	protein_coding	3.9690347	1.8246
ENSG00000244244.2	RPS3AP42	processed_pseudogene	0.14105341	0.07745
ENSG00000244245.1	AC133134.1	processed_pseudogene	13.632469	6.77005
ENSG00000244246.1	ZNF736P8Y	processed_pseudogene	0.00021349755	0.0
ENSG00000244247.2	LINC01995	lncRNA	0.008451922	0.0
ENSG00000244249.1	AC063955.1	processed_pseudogene	0.031374875	0.0
ENSG00000244251.1	AC013356.1	processed_pseudogene	1.4632375	1.1829
ENSG00000244253.1	RPS29P24	processed_pseudogene	0.00645399	0.0
ENSG00000244255.5	AL645922.1	protein_coding	0.0	0.0
ENSG00000244256.3	RN7SL130P	misc_RNA	4.5767627	3.0307999
ENSG00000244257.5	PKD1P1	unprocessed_pseudogene	0.11909428	0.0805
ENSG00000244259.1	AP000797.2	processed_pseudogene	0.44691998	0.25965
ENSG00000244260.2	AC082651.4	lncRNA	0.1274068	0.04275
ENSG00000244264.3	RN7SL597P	misc_RNA	3.4917042	0.49979997
ENSG00000244265.2	SIAH2-AS1	lncRNA	3.8834918	3.1448498
ENSG00000244266.1	AC090058.1	processed_pseudogene	1.2302989	0.732
ENSG00000244267.1	RPL34P22	processed_pseudogene	12.825133	6.5227003
ENSG00000244268.1	AC117394.2	lncRNA	1.9172926	1.281
ENSG00000244270.1	RPL32P29	processed_pseudogene	0.0	0.0
ENSG00000244273.1	PGBD4P1	processed_pseudogene	12.513076	1.5441
ENSG00000244274.8	DBNDD2	protein_coding	0.54836076	0.3635
ENSG00000244278.1	AP000235.1	lncRNA	0.04314611	0.0
ENSG00000244280.1	ECEL1P2	transcribed_unprocessed_pseudogene	0.086022176	0.03795
ENSG00000244281.1	AC107302.1	processed_pseudogene	0.0	0.0
ENSG00000244283.1	RPL23AP73	processed_pseudogene	0.034869358	0.0
ENSG00000244286.1	ITGB5-AS1	lncRNA	0.5390172	0.1742
ENSG00000244289.1	RPS3AP35	processed_pseudogene	0.21145912	0.0977
ENSG00000244292.1	OR9N1P	transcribed_unprocessed_pseudogene	0.0965939	0.0
ENSG00000244294.3	RN7SL740P	misc_RNA	1.2528652	0.23035
ENSG00000244295.2	RPS20P21	processed_pseudogene	0.0	0.0
ENSG00000244296.3	RN7SL168P	misc_RNA	8.188493	6.1651
ENSG00000244297.3	RN7SL465P	misc_RNA	0.029933102	0.0
ENSG00000244300.3	GATA2-AS1	lncRNA	7.710226	4.4142504
ENSG00000244301.6	AOX3P	transcribed_unprocessed_pseudogene	1.2336562	0.32715
ENSG00000244302.2	PEX5L-AS2	lncRNA	0.010929064	0.0
ENSG00000244306.11	DUXAP10	transcribed_processed_pseudogene	0.24358846	0.01185
ENSG00000244307.3	RN7SL395P	misc_RNA	8.278341	4.2241497
ENSG00000244308.2	RN7SL762P	misc_RNA	0.38576132	0.21875
ENSG00000244310.2	AC093904.3	lncRNA	0.009737537	0.0
ENSG00000244313.3	AC024293.1	processed_pseudogene	81.234276	59.291847
ENSG00000244314.3	RN7SL36P	misc_RNA	1.7536999	0.7781
ENSG00000244318.3	RN7SL252P	misc_RNA	0.056945413	0.0
ENSG00000244321.1	LINC01326	lncRNA	2.3546798e-05	0.0
ENSG00000244326.3	RN7SL814P	misc_RNA	1.5281979	0.0
ENSG00000244327.1	AC109992.2	lncRNA	2.124621	1.57195
ENSG00000244328.3	RN7SL845P	misc_RNA	0.8324141	0.0
ENSG00000244329.1	UBA52P9	processed_pseudogene	0.0	0.0
ENSG00000244331.1	AC008677.2	processed_pseudogene	1.3033684	0.74745
ENSG00000244332.1	AL138759.1	lncRNA	2.729711	1.3803
ENSG00000244335.3	RN7SL687P	misc_RNA	0.99972403	0.0
ENSG00000244337.2	AJ239322.2	lncRNA	0.0	0.0
ENSG00000244342.5	LINC00698	lncRNA	0.004912118	0.0
ENSG00000244345.1	AC104435.2	lncRNA	0.06812247	0.0
ENSG00000244346.1	AC092953.1	processed_pseudogene	22.348257	16.09755
ENSG00000244349.1	AL662791.1	lncRNA	0.26936856	0.0
ENSG00000244355.7	LY6G6D	protein_coding	0.28411013	0.0515
ENSG00000244356.3	RN7SL398P	misc_RNA	4.5004845	0.48125
ENSG00000244357.3	RN7SL145P	misc_RNA	9.593251	6.3484
ENSG00000244358.1	AC055758.2	lncRNA	0.0018291626	0.0
ENSG00000244361.1	RPL30P7	processed_pseudogene	0.9108482	0.6472
ENSG00000244362.3	KRTAP19-7	protein_coding	0.0	0.0
ENSG00000244363.3	RPL7P23	processed_pseudogene	7.6646347	5.0733004
ENSG00000244371.2	PFN1P8	processed_pseudogene	4.4058275	3.0684
ENSG00000244372.3	RN7SL423P	misc_RNA	0.059573304	0.0
ENSG00000244376.3	RN7SL636P	misc_RNA	0.74114823	0.3926
ENSG00000244378.1	RPS2P45	transcribed_processed_pseudogene	0.68384117	0.35119998
ENSG00000244380.1	AC134772.1	lncRNA	0.6923529	0.44375002
ENSG00000244381.1	SDHDP3	processed_pseudogene	0.26075506	0.17975
ENSG00000244383.2	FAM3D-AS1	lncRNA	0.04717537	0.02885
ENSG00000244384.3	RN7SL359P	misc_RNA	4.5670276	0.37015
ENSG00000244389.3	RN7SL242P	misc_RNA	3.43867	2.63345
ENSG00000244390.2	RPS6P22	processed_pseudogene	0.16342355	0.09945
ENSG00000244391.3	RN7SL330P	misc_RNA	4.577258	2.72885
ENSG00000244392.3	RN7SL869P	misc_RNA	0.03775005	0.0
ENSG00000244395.6	RBMY1D	protein_coding	0.0	0.0
ENSG00000244398.1	AC116533.1	processed_pseudogene	121.13468	78.42995
ENSG00000244399.3	RN7SL251P	misc_RNA	0.3987801	0.0
ENSG00000244400.2	RPS4XP12	processed_pseudogene	0.004610246	0.0
ENSG00000244402.3	RN7SL314P	misc_RNA	2.7195268	0.9023
ENSG00000244404.3	RN7SL216P	misc_RNA	0.074552804	0.0
ENSG00000244405.8	ETV5	protein_coding	7.5384064	4.5558996
ENSG00000244411.4	KRTAP5-7	protein_coding	0.50440395	0.31954998
ENSG00000244413.1	RPL23AP56	processed_pseudogene	0.004776847	0.0
ENSG00000244414.7	CFHR1	protein_coding	0.015171921	0.0
ENSG00000244422.3	RPL38P3	processed_pseudogene	0.6783163	0.26165003
ENSG00000244425.3	RN7SL268P	misc_RNA	4.250435	3.1616
ENSG00000244427.1	RPS3AP31	processed_pseudogene	0.20525873	0.103300005
ENSG00000244429.1	AC104629.1	processed_pseudogene	0.041883443	0.0
ENSG00000244432.2	RPL39P28	processed_pseudogene	0.27459764	0.0
ENSG00000244436.2	AC023050.1	processed_pseudogene	0.27066395	0.0
ENSG00000244437.1	IGKV3-15	IG_V_gene	17.828005	8.3015995
ENSG00000244441.1	AC126182.2	processed_pseudogene	0.11997784	0.0
ENSG00000244451.1	RPL34P21	processed_pseudogene	27.548313	18.078651
ENSG00000244456.2	SPECC1P2	transcribed_unprocessed_pseudogene	0.10000522	0.0
ENSG00000244457.2	ENO1P1	transcribed_processed_pseudogene	0.0	0.0
ENSG00000244459.2	AC147067.1	lncRNA	5.951644	3.89145
ENSG00000244461.1	LINC02077	lncRNA	0.0	0.0
ENSG00000244462.8	RBM12	protein_coding	36.499405	35.19005
ENSG00000244464.2	AC107029.2	lncRNA	0.0087548755	0.0
ENSG00000244468.1	AC093001.1	lncRNA	0.029388767	0.0
ENSG00000244470.2	AC105918.1	processed_pseudogene	0.07794994	0.0
ENSG00000244471.6	AL137058.1	transcribed_unprocessed_pseudogene	0.108265035	0.04735
ENSG00000244474.6	UGT1A4	protein_coding	0.001560197	0.0
ENSG00000244476.3	ERVFRD-1	protein_coding	4.9821086	3.8633
ENSG00000244479.7	OR2A1-AS1	lncRNA	0.39838392	0.20895001
ENSG00000244480.1	AC005154.2	transcribed_processed_pseudogene	4.826864	3.70595
ENSG00000244482.10	LILRA6	protein_coding	21.892021	9.369801
ENSG00000244485.1	RPL18P13	processed_pseudogene	1.8720026	0.95405
ENSG00000244486.9	SCARF2	protein_coding	2.3097517	1.77105
ENSG00000244490.1	RWDD4P1	processed_pseudogene	7.4287014	4.5715
ENSG00000244491.1	AL021707.5	lncRNA	0.022284336	0.0
ENSG00000244493.1	SLC9A9-AS2	lncRNA	0.6613954	0.21605
ENSG00000244501.3	RN7SL623P	misc_RNA	0.5110325	0.0
ENSG00000244502.2	HDAC11-AS1	lncRNA	0.19909802	0.10885
ENSG00000244503.1	AC108751.5	processed_pseudogene	0.12008876	0.0618
ENSG00000244509.4	APOBEC3C	protein_coding	98.77395	93.43235
ENSG00000244510.2	AC008267.5	transcribed_unprocessed_pseudogene	0.31857136	0.0
ENSG00000244512.3	RN7SL28P	misc_RNA	0.28111583	0.0
ENSG00000244513.7	AC109587.1	lncRNA	6.140983	4.5839
ENSG00000244514.3	RN7SL125P	misc_RNA	4.026819	0.28035
ENSG00000244515.1	KRT18P34	processed_pseudogene	1.3768042	1.10575
ENSG00000244521.3	RN7SL700P	misc_RNA	0.10443527	0.0
ENSG00000244527.1	AC022795.1	processed_pseudogene	1.4732956	0.89269996
ENSG00000244528.1	SEPTIN14P2	processed_pseudogene	0.071570344	0.0
ENSG00000244532.1	RN7SL380P	misc_RNA	0.1657121	0.0
ENSG00000244534.3	RN7SL211P	misc_RNA	0.5155086	0.0
ENSG00000244535.1	AL049714.1	processed_pseudogene	1.2172927	0.78575003
ENSG00000244537.3	KRTAP4-2	protein_coding	0.003644138	0.0
ENSG00000244538.1	AC098583.1	processed_pseudogene	4.68623	2.6205
ENSG00000244540.2	RPL35AP29	processed_pseudogene	0.7700672	0.3467
ENSG00000244541.6	LINC01213	lncRNA	0.020073004	0.0
ENSG00000244544.2	RN7SL446P	misc_RNA	0.32191685	0.0
ENSG00000244545.1	AC092924.1	lncRNA	0.06938986	0.0
ENSG00000244550.1	AC006455.8	lncRNA	0.0	0.0
ENSG00000244551.2	RPL34P29	processed_pseudogene	0.012929655	0.0
ENSG00000244556.1	ODCP	processed_pseudogene	14.919247	10.749599
ENSG00000244558.6	KCNK15-AS1	lncRNA	0.20102197	0.0802
ENSG00000244559.1	AC091179.2	processed_pseudogene	0.071174964	0.0
ENSG00000244560.7	AC004890.2	transcribed_unprocessed_pseudogene	2.815634	2.142
ENSG00000244561.1	AC092905.1	processed_pseudogene	0.003569261	0.0
ENSG00000244563.1	RPS26P19	processed_pseudogene	0.0	0.0
ENSG00000244564.2	PRICKLE2-DT	lncRNA	0.0026425617	0.0
ENSG00000244565.1	POLR2DP2	processed_pseudogene	0.003365123	0.0
ENSG00000244568.3	RN7SL654P	misc_RNA	0.20784079	0.0
ENSG00000244571.1	RPS6P4	processed_pseudogene	0.004269163	0.0
ENSG00000244573.3	RPL30P11	transcribed_processed_pseudogene	0.13804138	0.0567
ENSG00000244575.3	IGKV1-27	IG_V_gene	8.518538	3.54485
ENSG00000244578.1	LINC01391	lncRNA	0.036702365	0.0
ENSG00000244582.2	RPL21P120	processed_pseudogene	2.177248	1.5598
ENSG00000244585.1	RPL12P33	processed_pseudogene	1.119258	0.7249
ENSG00000244586.1	WNT5A-AS1	lncRNA	0.089485414	0.0
ENSG00000244588.5	RAD21L1	protein_coding	0.06476886	0.019450001
ENSG00000244593.1	AC025062.1	processed_pseudogene	0.70145243	0.3726
ENSG00000244604.1	AC025518.1	processed_pseudogene	1.4116596	0.72665
ENSG00000244607.7	CCDC13	protein_coding	0.098155655	0.08355
ENSG00000244610.3	RN7SL756P	misc_RNA	4.2405424	2.5512
ENSG00000244615.1	PSPC1P2	transcribed_unprocessed_pseudogene	0.1225739	0.0
ENSG00000244617.2	ASPRV1	protein_coding	2.1831508	1.7288
ENSG00000244618.3	RN7SL334P	misc_RNA	22.562859	11.23925
ENSG00000244619.2	AC243547.1	lncRNA	0.03803034	0.0
ENSG00000244620.1	AC246787.2	lncRNA	33.856167	10.9911
ENSG00000244621.1	RPS17P11	processed_pseudogene	0.0	0.0
ENSG00000244623.1	OR2AE1	protein_coding	0.27040553	0.14655
ENSG00000244624.3	KRTAP20-1	protein_coding	0.0	0.0
ENSG00000244625.7	MIATNB	lncRNA	4.6613603	3.7033
ENSG00000244627.5	TPTEP2	transcribed_unprocessed_pseudogene	7.4077387	6.0153
ENSG00000244630.2	AC022493.1	processed_pseudogene	3.769526	2.47745
ENSG00000244632.3	RN7SL863P	misc_RNA	0.0141385235	0.0
ENSG00000244640.1	AC096922.1	processed_pseudogene	0.028659012	0.0
ENSG00000244641.2	RPS26P43	processed_pseudogene	1.7098306	0.64425
ENSG00000244642.3	RN7SL396P	misc_RNA	55.29946	24.791649
ENSG00000244646.4	XKRY2	transcribed_unprocessed_pseudogene	0.0005093596	0.0
ENSG00000244649.5	LINC02086	lncRNA	0.12234946	0.03455
ENSG00000244650.2	AC025566.1	lncRNA	0.003322069	0.0
ENSG00000244652.1	AC079382.1	processed_pseudogene	0.0013956649	0.0
ENSG00000244653.1	UBFD1P1	processed_pseudogene	0.015126206	0.0
ENSG00000244657.1	AC008267.6	transcribed_unprocessed_pseudogene	0.6871285	0.0
ENSG00000244661.1	TRBV12-1	TR_V_pseudogene	0.5527968	0.23525
ENSG00000244662.1	AC087312.1	processed_pseudogene	0.019775864	0.0
ENSG00000244668.1	SNRPCP3	processed_pseudogene	0.0	0.0
ENSG00000244669.1	AC104689.1	processed_pseudogene	0.002281478	0.0
ENSG00000244671.3	RN7SL280P	misc_RNA	12.119791	6.3112497
ENSG00000244674.1	RPS3AP15	processed_pseudogene	0.2039738	0.12395
ENSG00000244675.2	AC108676.1	lncRNA	0.36315268	0.22745001
ENSG00000244676.5	AL109761.1	lncRNA	10.112651	6.83825
ENSG00000244677.3	RN7SL706P	misc_RNA	3.2001076	1.61035
ENSG00000244681.1	MTHFD2P1	transcribed_processed_pseudogene	0.02291852	0.0
ENSG00000244682.7	FCGR2C	polymorphic_pseudogene	12.371313	4.20395
ENSG00000244687.12	UBE2V1	protein_coding	18.011513	16.0677
ENSG00000244691.1	RPL10AP1	processed_pseudogene	15.360744	11.72805
ENSG00000244692.3	RN7SL724P	misc_RNA	1.6053572	0.8308
ENSG00000244693.1	CTAGE8	protein_coding	0.047599018	0.0
ENSG00000244694.7	PTCHD4	protein_coding	0.053636458	0.0
ENSG00000244699.1	AC139453.2	unprocessed_pseudogene	0.54633087	0.2961
ENSG00000244701.1	AC004918.1	lncRNA	2.346557	1.75155
ENSG00000244703.3	CD46P1	unprocessed_pseudogene	2.123895	0.31024998
ENSG00000244705.1	AC020658.1	processed_pseudogene	0.09789252	0.05905
ENSG00000244706.4	AC026353.1	lncRNA	0.06650532	0.0
ENSG00000244708.1	RPL23P10	processed_pseudogene	0.037841674	0.0
ENSG00000244710.3	RN7SL47P	misc_RNA	8.05665	3.66165
